Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,08:00:00 - 09:00:00,0.006
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,09:00:00 - 10:00:00,0.032
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,10:00:00 - 11:00:00,0.022
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,11:00:00 - 12:00:00,0.018
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,12:00:00 - 13:00:00,0.024
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,13:00:00 - 14:00:00,0.008
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,14:00:00 - 15:00:00,0.01
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,15:00:00 - 16:00:00,0.008
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,16:00:00 - 17:00:00,0.01
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,17:00:00 - 18:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,18:00:00 - 19:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,19:00:00 - 20:00:00,0.019
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,20:00:00 - 21:00:00,0.043
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,21:00:00 - 22:00:00,0.106
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,22:00:00 - 23:00:00,0.113
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,23:00:00 - 24:00:00,0.042
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,24:00:00 - 25:00:00,0.031
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,07:00:00 - 08:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,08:00:00 - 09:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,10:00:00 - 11:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,11:00:00 - 12:00:00,0.03
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,12:00:00 - 13:00:00,0.066
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,13:00:00 - 14:00:00,0.044
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,14:00:00 - 15:00:00,0.103
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,15:00:00 - 16:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,16:00:00 - 17:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,17:00:00 - 18:00:00,0.015
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,18:00:00 - 19:00:00,0.058
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,19:00:00 - 20:00:00,0.057
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,20:00:00 - 21:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,21:00:00 - 22:00:00,0.029
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,22:00:00 - 23:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,23:00:00 - 24:00:00,0.005
Пол,Мужской,TVR,2X2,Dates without average,Date 11.03.2023,24:00:00 - 25:00:00,0.012
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,07:00:00 - 08:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,08:00:00 - 09:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,10:00:00 - 11:00:00,0.092
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,11:00:00 - 12:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,12:00:00 - 13:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,13:00:00 - 14:00:00,0.023
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,14:00:00 - 15:00:00,0.06
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,15:00:00 - 16:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,16:00:00 - 17:00:00,0.045
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,17:00:00 - 18:00:00,0.265
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,18:00:00 - 19:00:00,0.151
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,19:00:00 - 20:00:00,0.072
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,20:00:00 - 21:00:00,0.028
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,21:00:00 - 22:00:00,0.024
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,22:00:00 - 23:00:00,0.01
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,23:00:00 - 24:00:00,0.006
Пол,Мужской,TVR,2X2,Dates without average,Date 12.03.2023,24:00:00 - 25:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,07:00:00 - 08:00:00,0.003
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,08:00:00 - 09:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,10:00:00 - 11:00:00,0.007
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,11:00:00 - 12:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,12:00:00 - 13:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,13:00:00 - 14:00:00,0.005
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,14:00:00 - 15:00:00,0.048
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,15:00:00 - 16:00:00,0.006
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,16:00:00 - 17:00:00,0.039
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,17:00:00 - 18:00:00,0.306
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,18:00:00 - 19:00:00,0.034
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,19:00:00 - 20:00:00,0.027
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,20:00:00 - 21:00:00,0.005
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,21:00:00 - 22:00:00,0.058
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,22:00:00 - 23:00:00,0.115
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,23:00:00 - 24:00:00,0.077
Пол,Мужской,TVR,2X2,Dates without average,Date 13.03.2023,24:00:00 - 25:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,07:00:00 - 08:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,08:00:00 - 09:00:00,0.02
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,10:00:00 - 11:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,11:00:00 - 12:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,12:00:00 - 13:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,13:00:00 - 14:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,14:00:00 - 15:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,15:00:00 - 16:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,16:00:00 - 17:00:00,0.109
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,17:00:00 - 18:00:00,0.101
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,18:00:00 - 19:00:00,0.046
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,19:00:00 - 20:00:00,0.081
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,20:00:00 - 21:00:00,0.003
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,21:00:00 - 22:00:00,0.07
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,22:00:00 - 23:00:00,0.044
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,23:00:00 - 24:00:00,0.029
Пол,Мужской,TVR,2X2,Dates without average,Date 14.03.2023,24:00:00 - 25:00:00,0.003
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,07:00:00 - 08:00:00,0.026
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,08:00:00 - 09:00:00,0.005
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,10:00:00 - 11:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,11:00:00 - 12:00:00,0.033
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,12:00:00 - 13:00:00,0.011
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,13:00:00 - 14:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,14:00:00 - 15:00:00,0.048
Пол,Мужской,TVR,2X2,Dates without average,Date 15.03.2023,15:00:00 - 16:00:00,0.04
